PeriodEnd,PeriodStart,Period,AirTemp,Azimuth,CloudOpacity,DewpointTemp,Dhi,Dni,Ebh,Ghi,GtiFixedTilt,GtiTracking,PrecipitableWater,RelativeHumidity,SnowWater,SurfacePressure,WindDirection10m,WindSpeed10m,Zenith,AlbedoDaily
2021-04-04T01:00:00Z,2021-04-04T00:00:00Z,PT60M,2.0,-39,45.3,-0.3,0,0,0,0,0,0,8.4,84.6,0.0,971.9,353,3.1,118,0.15
2021-04-04T02:00:00Z,2021-04-04T01:00:00Z,PT60M,1.9,-54,31.5,-0.1,0,0,0,0,0,0,8.6,86.7,0.0,972.2,352,3.2,111,0.15
2021-04-04T03:00:00Z,2021-04-04T02:00:00Z,PT60M,1.8,-67,38.2,-0.1,0,0,0,0,0,0,8.8,86.7,0.0,972.6,347,3.5,103,0.15
2021-04-04T04:00:00Z,2021-04-04T03:00:00Z,PT60M,1.8,-78,44.4,-0.3,0,0,0,0,0,0,8.7,86.1,0.0,973.0,343,3.9,93,0.15
2021-04-04T05:00:00Z,2021-04-04T04:00:00Z,PT60M,1.9,-90,56.1,-0.4,30,0,0,30,29,30,8.4,84.6,0.0,973.5,343,4.4,84,0.15
2021-04-04T06:00:00Z,2021-04-04T05:00:00Z,PT60M,2.8,-101,34.1,-0.4,147,37,13,159,158,191,8.1,79.6,0.0,973.9,347,5.0,74,0.15
2021-04-04T07:00:00Z,2021-04-04T06:00:00Z,PT60M,4.0,-114,18.0,-0.6,185,351,158,344,394,558,7.9,71.7,0.0,974.2,348,5.4,64,0.15
2021-04-04T08:00:00Z,2021-04-04T07:00:00Z,PT60M,5.2,-128,9.1,-1.4,172,626,345,517,637,753,7.5,62.2,0.0,974.4,344,5.5,56,0.15
2021-04-04T09:00:00Z,2021-04-04T08:00:00Z,PT60M,6.2,-145,40.2,-2.7,333,120,76,409,430,437,7.0,52.9,0.0,974.5,338,5.4,49,0.15
2021-04-04T10:00:00Z,2021-04-04T09:00:00Z,PT60M,6.9,-164,68.7,-3.7,237,0,0,237,227,237,6.8,46.6,0.0,974.4,333,5.3,45,0.15
2021-04-04T11:00:00Z,2021-04-04T10:00:00Z,PT60M,7.5,174,68.8,-4.3,240,0,0,240,231,240,6.8,43.1,0.0,974.2,331,5.5,44,0.15
2021-04-04T12:00:00Z,2021-04-04T11:00:00Z,PT60M,7.6,154,65.0,-4.3,256,0,0,256,246,256,6.8,42.7,0.0,974.2,331,5.9,47,0.15
2021-04-04T13:00:00Z,2021-04-04T12:00:00Z,PT60M,7.5,135,41.9,-4.4,347,40,23,370,366,385,6.7,42.8,0.0,974.2,331,5.9,52,0.15
2021-04-04T14:00:00Z,2021-04-04T13:00:00Z,PT60M,7.3,120,33.9,-4.6,268,132,69,337,356,402,6.5,42.7,0.0,974.2,333,5.6,60,0.15
2021-04-04T15:00:00Z,2021-04-04T14:00:00Z,PT60M,6.9,107,31.4,-4.5,178,151,48,227,235,351,6.4,44.3,0.0,974.1,334,5.1,69,0.15
2021-04-04T16:00:00Z,2021-04-04T15:00:00Z,PT60M,6.3,95,20.1,-4.0,88,204,39,127,129,255,6.5,47.8,0.0,973.8,334,4.1,79,0.15
2021-04-04T17:00:00Z,2021-04-04T16:00:00Z,PT60M,5.1,84,37.9,-3.5,14,29,3,17,15,26,6.5,53.8,0.0,973.7,335,3.1,89,0.15
2021-04-04T18:00:00Z,2021-04-04T17:00:00Z,PT60M,3.8,72,49.3,-3.4,0,0,0,0,0,0,6.4,59.3,0.0,973.9,336,2.7,98,0.15
2021-04-04T19:00:00Z,2021-04-04T18:00:00Z,PT60M,3.1,60,21.2,-3.3,0,0,0,0,0,0,6.4,63.1,0.0,973.9,342,2.7,107,0.15
2021-04-04T20:00:00Z,2021-04-04T19:00:00Z,PT60M,2.6,46,48.0,-3.1,0,0,0,0,0,0,6.4,66.4,0.0,973.8,346,2.7,115,0.15
2021-04-04T21:00:00Z,2021-04-04T20:00:00Z,PT60M,2.1,31,57.7,-3.1,0,0,0,0,0,0,6.4,68.8,0.0,973.8,345,2.6,121,0.15
2021-04-04T22:00:00Z,2021-04-04T21:00:00Z,PT60M,1.6,13,51.9,-3.2,0,0,0,0,0,0,6.5,70.7,0.0,973.7,344,2.4,125,0.15
2021-04-04T23:00:00Z,2021-04-04T22:00:00Z,PT60M,1.2,-5,56.1,-3.2,0,0,0,0,0,0,6.4,72.4,0.0,973.5,340,2.1,125,0.15
2021-04-05T00:00:00Z,2021-04-04T23:00:00Z,PT60M,0.8,-23,51.0,-3.2,0,0,0,0,0,0,6.5,74.5,0.0,973.2,329,1.8,123,0.16
2021-04-05T01:00:00Z,2021-04-05T00:00:00Z,PT60M,0.4,-39,57.3,-3.2,0,0,0,0,0,0,6.6,76.7,0.0,972.8,304,1.4,118,0.16
2021-04-05T02:00:00Z,2021-04-05T01:00:00Z,PT60M,0.1,-54,42.4,-3.2,0,0,0,0,0,0,6.6,78.3,0.0,972.4,275,1.4,111,0.16
2021-04-05T03:00:00Z,2021-04-05T02:00:00Z,PT60M,-0.0,-66,18.2,-3.1,0,0,0,0,0,0,6.5,79.6,0.0,971.9,265,1.6,102,0.16
2021-04-05T04:00:00Z,2021-04-05T03:00:00Z,PT60M,-0.1,-78,28.7,-3.0,1,0,0,1,1,1,6.5,80.5,0.0,971.4,258,1.8,93,0.16
2021-04-05T05:00:00Z,2021-04-05T04:00:00Z,PT60M,0.7,-89,6.3,-2.7,33,366,53,86,84,253,6.4,77.7,0.0,971.0,248,1.8,83,0.16
2021-04-05T06:00:00Z,2021-04-05T05:00:00Z,PT60M,2.3,-101,0.0,-2.2,57,706,203,260,303,741,6.3,72.1,0.0,970.7,243,2.1,73,0.16
2021-04-05T07:00:00Z,2021-04-05T06:00:00Z,PT60M,3.9,-114,0.0,-2.0,71,831,364,435,540,896,6.2,65.5,0.0,970.2,240,2.8,64,0.16
2021-04-05T08:00:00Z,2021-04-05T07:00:00Z,PT60M,5.2,-128,0.0,-2.4,81,896,506,587,748,882,6.4,57.9,0.0,969.6,236,3.6,56,0.16
2021-04-05T09:00:00Z,2021-04-05T08:00:00Z,PT60M,6.2,-145,2.3,-2.9,114,867,569,683,877,815,6.5,52.0,0.0,968.9,235,4.3,49,0.16
2021-04-05T10:00:00Z,2021-04-05T09:00:00Z,PT60M,7.2,-164,21.7,-3.3,324,390,277,601,708,617,6.6,47.3,0.0,968.4,237,4.7,45,0.16
2021-04-05T11:00:00Z,2021-04-05T10:00:00Z,PT60M,8.0,174,26.5,-3.8,365,288,207,573,651,576,6.8,43.0,0.0,967.7,237,4.9,44,0.16
2021-04-05T12:00:00Z,2021-04-05T11:00:00Z,PT60M,8.7,153,15.3,-4.2,257,534,365,622,757,677,7.0,39.8,0.0,966.9,236,5.1,46,0.16
2021-04-05T13:00:00Z,2021-04-05T12:00:00Z,PT60M,9.1,135,8.3,-4.5,178,670,409,586,731,764,7.3,37.9,0.0,966.1,234,5.2,52,0.16
2021-04-05T14:00:00Z,2021-04-05T13:00:00Z,PT60M,9.3,120,0.0,-4.6,87,828,415,503,630,878,7.6,37.3,0.0,965.3,233,5.0,60,0.16
2021-04-05T15:00:00Z,2021-04-05T14:00:00Z,PT60M,9.2,107,0.0,-4.4,74,724,262,336,402,824,8.1,38.0,0.0,964.7,229,4.5,69,0.16
2021-04-05T16:00:00Z,2021-04-05T15:00:00Z,PT60M,8.6,95,0.0,-3.4,50,538,110,160,171,482,8.6,42.6,0.0,964.1,210,3.6,79,0.16
2021-04-05T17:00:00Z,2021-04-05T16:00:00Z,PT60M,7.1,83,23.8,-2.7,13,98,9,22,17,45,8.6,49.5,0.0,963.7,189,3.2,88,0.16
2021-04-05T18:00:00Z,2021-04-05T17:00:00Z,PT60M,5.8,72,34.7,-3.0,0,0,0,0,0,0,8.3,53.2,0.0,963.5,188,3.2,98,0.16
2021-04-05T19:00:00Z,2021-04-05T18:00:00Z,PT60M,5.1,59,6.2,-3.2,0,0,0,0,0,0,7.9,55.0,0.0,963.3,195,3.1,107,0.16
2021-04-05T20:00:00Z,2021-04-05T19:00:00Z,PT60M,4.6,46,34.2,-3.2,0,0,0,0,0,0,7.9,57.0,0.0,963.0,200,2.8,115,0.16
2021-04-05T21:00:00Z,2021-04-05T20:00:00Z,PT60M,4.1,30,58.1,-2.7,0,0,0,0,0,0,8.2,60.9,0.0,962.7,203,2.7,121,0.16
2021-04-05T22:00:00Z,2021-04-05T21:00:00Z,PT60M,3.8,13,72.4,-2.2,0,0,0,0,0,0,8.5,64.9,0.0,962.6,212,2.7,124,0.16
2021-04-05T23:00:00Z,2021-04-05T22:00:00Z,PT60M,3.7,-5,72.5,-2.1,0,0,0,0,0,0,8.7,66.2,0.0,962.3,206,2.5,125,0.16
2021-04-06T00:00:00Z,2021-04-05T23:00:00Z,PT60M,3.4,-23,55.1,-2.1,0,0,0,0,0,0,8.9,67.3,0.0,961.8,189,2.5,123,0.15
2021-04-06T01:00:00Z,2021-04-06T00:00:00Z,PT60M,3.1,-39,79.4,-2.1,0,0,0,0,0,0,9.6,68.6,0.0,961.5,180,2.8,118,0.15
2021-04-06T02:00:00Z,2021-04-06T01:00:00Z,PT60M,2.9,-53,93.3,-2.3,0,0,0,0,0,0,10.2,68.6,0.0,961.5,182,2.8,110,0.15
2021-04-06T03:00:00Z,2021-04-06T02:00:00Z,PT60M,2.7,-66,96.0,-2.5,0,0,0,0,0,0,10.5,68.8,0.0,961.5,188,2.8,102,0.15
2021-04-06T04:00:00Z,2021-04-06T03:00:00Z,PT60M,2.8,-78,71.1,-2.4,1,0,0,1,1,1,10.8,68.5,0.0,961.2,184,2.9,93,0.15
2021-04-06T05:00:00Z,2021-04-06T04:00:00Z,PT60M,3.5,-89,58.1,-2.1,32,0,0,32,31,32,10.8,66.7,0.0,961.0,178,3.2,83,0.15
2021-04-06T06:00:00Z,2021-04-06T05:00:00Z,PT60M,4.9,-101,50.1,-1.6,117,0,0,117,113,117,10.7,62.7,0.0,961.1,185,3.2,73,0.15
2021-04-06T07:00:00Z,2021-04-06T06:00:00Z,PT60M,6.5,-113,24.8,-1.5,221,202,94,315,341,440,10.6,57.0,0.0,961.4,205,3.1,64,0.15
2021-04-06T08:00:00Z,2021-04-06T07:00:00Z,PT60M,7.6,-128,21.1,-1.2,283,285,162,444,499,559,10.5,53.5,0.0,961.7,236,2.5,55,0.15
2021-04-06T09:00:00Z,2021-04-06T08:00:00Z,PT60M,8.0,-145,20.5,-0.6,322,325,216,538,618,595,10.6,54.7,0.0,961.7,295,2.5,48,0.15
2021-04-06T10:00:00Z,2021-04-06T09:00:00Z,PT60M,7.6,-164,30.5,0.5,408,152,108,516,549,524,11.1,60.9,0.0,961.6,337,4.0,44,0.15
2021-04-06T11:00:00Z,2021-04-06T10:00:00Z,PT60M,6.3,174,33.1,1.0,431,100,72,504,521,505,11.5,69.0,0.0,961.7,350,5.5,43,0.15
2021-04-06T12:00:00Z,2021-04-06T11:00:00Z,PT60M,5.7,153,29.2,1.2,373,185,130,503,545,516,11.8,72.9,0.0,961.6,355,5.7,46,0.15
2021-04-06T13:00:00Z,2021-04-06T12:00:00Z,PT60M,6.2,135,50.4,1.4,302,0,0,302,290,302,12.0,71.2,0.0,961.2,2,5.0,52,0.15
2021-04-06T14:00:00Z,2021-04-06T13:00:00Z,PT60M,6.4,119,41.4,1.4,275,3,2,276,266,278,12.0,70.1,0.0,960.8,6,4.5,60,0.15
2021-04-06T15:00:00Z,2021-04-06T14:00:00Z,PT60M,6.1,106,61.0,1.3,123,0,0,123,118,123,12.2,71.2,0.0,960.7,1,4.4,69,0.15
2021-04-06T16:00:00Z,2021-04-06T15:00:00Z,PT60M,5.4,94,59.5,1.1,54,0,0,54,52,54,12.6,73.7,0.0,960.7,355,4.7,78,0.15
2021-04-06T17:00:00Z,2021-04-06T16:00:00Z,PT60M,4.4,83,70.4,1.0,8,0,0,8,7,8,12.8,78.6,0.0,960.8,356,5.0,88,0.15
2021-04-06T18:00:00Z,2021-04-06T17:00:00Z,PT60M,3.3,71,78.2,1.0,0,0,0,0,0,0,12.8,84.9,0.0,961.1,354,5.0,98,0.15
2021-04-06T19:00:00Z,2021-04-06T18:00:00Z,PT60M,2.5,59,76.5,1.4,0,0,0,0,0,0,12.6,92.2,0.0,961.4,348,4.7,107,0.15
2021-04-06T20:00:00Z,2021-04-06T19:00:00Z,PT60M,2.0,46,87.4,1.7,0,0,0,0,0,0,12.4,97.4,0.0,961.4,344,4.6,114,0.15
2021-04-06T21:00:00Z,2021-04-06T20:00:00Z,PT60M,1.6,30,89.3,1.4,0,0,0,0,0,0,12.0,98.5,0.2,961.5,344,4.5,120,0.15
2021-04-06T22:00:00Z,2021-04-06T21:00:00Z,PT60M,1.2,13,86.7,1.0,0,0,0,0,0,0,11.5,98.4,0.3,961.7,339,4.4,124,0.15
2021-04-06T23:00:00Z,2021-04-06T22:00:00Z,PT60M,0.9,-5,76.9,0.6,0,0,0,0,0,0,11.0,98.1,0.4,961.9,336,4.5,125,0.15
2021-04-07T00:00:00Z,2021-04-06T23:00:00Z,PT60M,0.7,-23,61.6,0.1,0,0,0,0,0,0,10.3,95.9,0.4,961.6,341,4.8,122,0.19
2021-04-07T01:00:00Z,2021-04-07T00:00:00Z,PT60M,0.5,-39,77.4,-0.7,0,0,0,0,0,0,9.6,92.0,0.4,961.4,339,4.7,117,0.19
2021-04-07T02:00:00Z,2021-04-07T01:00:00Z,PT60M,0.3,-53,69.7,-1.2,0,0,0,0,0,0,9.5,90.0,0.4,961.4,335,4.7,110,0.19
2021-04-07T03:00:00Z,2021-04-07T02:00:00Z,PT60M,0.0,-66,75.7,-1.4,0,0,0,0,0,0,9.5,90.4,0.4,961.5,336,4.6,102,0.19
2021-04-07T04:00:00Z,2021-04-07T03:00:00Z,PT60M,-0.0,-78,74.1,-1.4,1,0,0,1,1,1,9.4,90.3,0.4,961.8,333,4.4,92,0.19
2021-04-07T05:00:00Z,2021-04-07T04:00:00Z,PT60M,0.2,-89,75.9,-1.7,18,0,0,18,17,18,9.2,87.3,0.4,962.1,332,4.8,83,0.19
2021-04-07T06:00:00Z,2021-04-07T05:00:00Z,PT60M,0.4,-101,85.0,-2.2,37,0,0,37,36,37,9.0,82.6,0.4,962.4,333,5.4,73,0.19
2021-04-07T07:00:00Z,2021-04-07T06:00:00Z,PT60M,0.7,-113,89.4,-2.8,46,0,0,46,44,46,8.7,77.8,0.4,962.9,331,5.4,63,0.19
2021-04-07T08:00:00Z,2021-04-07T07:00:00Z,PT60M,1.1,-128,84.1,-3.3,94,0,0,94,90,94,8.3,72.4,0.4,963.1,331,5.2,55,0.19
2021-04-07T09:00:00Z,2021-04-07T08:00:00Z,PT60M,1.8,-145,73.1,-4.0,188,0,0,188,181,188,7.9,65.7,0.3,963.3,331,5.3,48,0.19
2021-04-07T10:00:00Z,2021-04-07T09:00:00Z,PT60M,2.5,-164,58.5,-4.6,318,0,0,318,305,318,7.5,59.1,0.3,963.6,328,5.3,44,0.19
2021-04-07T11:00:00Z,2021-04-07T10:00:00Z,PT60M,3.3,174,57.3,-5.2,333,0,0,333,319,333,7.2,53.9,0.3,964.0,326,5.3,43,0.19
2021-04-07T12:00:00Z,2021-04-07T11:00:00Z,PT60M,4.0,153,53.0,-5.7,347,0,0,347,333,347,6.7,49.4,0.2,964.2,324,5.4,46,0.19
2021-04-07T13:00:00Z,2021-04-07T12:00:00Z,PT60M,4.6,135,65.1,-6.3,228,0,0,228,219,228,6.2,45.1,0.2,964.3,321,5.6,52,0.19
2021-04-07T14:00:00Z,2021-04-07T13:00:00Z,PT60M,4.8,119,60.0,-6.6,205,0,0,205,197,205,5.9,43.5,0.1,964.6,317,6.1,59,0.19
2021-04-07T15:00:00Z,2021-04-07T14:00:00Z,PT60M,4.4,106,22.1,-5.9,176,245,84,260,275,458,5.8,47.2,0.1,965.1,313,6.4,68,0.19
2021-04-07T16:00:00Z,2021-04-07T15:00:00Z,PT60M,3.7,94,20.3,-5.2,96,146,34,131,132,238,5.5,52.1,0.1,965.5,310,5.6,78,0.19
2021-04-07T17:00:00Z,2021-04-07T16:00:00Z,PT60M,2.5,83,42.7,-5.2,15,7,1,16,15,19,5.1,57.0,0.1,966.0,306,4.1,88,0.19
2021-04-07T18:00:00Z,2021-04-07T17:00:00Z,PT60M,1.2,71,54.2,-5.4,0,0,0,0,0,0,4.9,61.7,0.1,966.9,298,3.7,97,0.19
2021-04-07T19:00:00Z,2021-04-07T18:00:00Z,PT60M,0.4,59,16.2,-5.3,0,0,0,0,0,0,4.8,65.7,0.1,967.6,295,3.7,106,0.19
2021-04-07T20:00:00Z,2021-04-07T19:00:00Z,PT60M,-0.3,45,16.1,-4.8,0,0,0,0,0,0,4.8,71.5,0.1,968.2,287,3.3,114,0.19
2021-04-07T21:00:00Z,2021-04-07T20:00:00Z,PT60M,-0.7,30,7.4,-4.5,0,0,0,0,0,0,4.9,75.6,0.1,968.7,278,3.3,120,0.19
2021-04-07T22:00:00Z,2021-04-07T21:00:00Z,PT60M,-0.9,13,0.0,-4.4,0,0,0,0,0,0,4.9,76.6,0.1,969.3,273,3.3,124,0.19
2021-04-07T23:00:00Z,2021-04-07T22:00:00Z,PT60M,-0.9,-5,0.0,-4.5,0,0,0,0,0,0,5.0,76.7,0.1,969.7,266,3.4,124,0.19
2021-04-08T00:00:00Z,2021-04-07T23:00:00Z,PT60M,-0.9,-23,17.2,-4.6,0,0,0,0,0,0,5.1,76.0,0.0,970.1,268,3.9,122,0.18
2021-04-08T01:00:00Z,2021-04-08T00:00:00Z,PT60M,-0.9,-39,40.5,-4.7,0,0,0,0,0,0,5.2,75.5,0.0,970.6,277,4.4,117,0.18
2021-04-08T02:00:00Z,2021-04-08T01:00:00Z,PT60M,-1.0,-53,5.6,-4.6,0,0,0,0,0,0,5.3,76.0,0.0,971.1,283,4.3,110,0.18
2021-04-08T03:00:00Z,2021-04-08T02:00:00Z,PT60M,-1.1,-66,8.9,-4.7,0,0,0,0,0,0,5.2,76.6,0.0,971.6,283,4.0,101,0.18
2021-04-08T04:00:00Z,2021-04-08T03:00:00Z,PT60M,-1.2,-78,4.5,-4.7,3,7,1,3,3,3,4.9,76.9,0.0,972.1,280,3.8,92,0.18
2021-04-08T05:00:00Z,2021-04-08T04:00:00Z,PT60M,-0.5,-89,13.9,-4.8,61,141,22,83,78,157,4.8,72.5,0.0,972.8,277,4.0,82,0.18
2021-04-08T06:00:00Z,2021-04-08T05:00:00Z,PT60M,1.1,-100,13.5,-5.3,121,366,115,236,257,526,5.2,62.7,0.0,973.4,277,4.8,72,0.18
2021-04-08T07:00:00Z,2021-04-08T06:00:00Z,PT60M,2.7,-113,7.1,-5.7,128,628,291,419,499,772,5.5,53.9,0.0,973.9,279,5.6,63,0.18
2021-04-08T08:00:00Z,2021-04-08T07:00:00Z,PT60M,3.9,-127,27.9,-6.1,306,222,123,430,464,527,5.7,47.9,0.0,974.2,281,6.2,55,0.18
2021-04-08T09:00:00Z,2021-04-08T08:00:00Z,PT60M,4.9,-144,29.1,-6.7,363,211,145,508,555,539,5.7,42.8,0.0,974.3,284,6.4,48,0.18
2021-04-08T10:00:00Z,2021-04-08T09:00:00Z,PT60M,5.3,-164,47.5,-7.5,385,33,23,409,404,412,5.5,39.1,0.0,974.5,285,6.6,43,0.18
2021-04-08T11:00:00Z,2021-04-08T10:00:00Z,PT60M,5.7,174,62.4,-8.1,299,0,0,299,287,299,5.2,36.5,0.0,974.8,286,6.8,43,0.18
2021-04-08T12:00:00Z,2021-04-08T11:00:00Z,PT60M,6.2,153,39.3,-8.4,298,226,155,453,501,483,5.1,34.4,0.0,975.1,285,6.7,45,0.18
2021-04-08T13:00:00Z,2021-04-08T12:00:00Z,PT60M,6.2,134,32.3,-8.8,357,146,91,447,471,492,5.0,33.3,0.0,975.2,285,6.3,51,0.18
2021-04-08T14:00:00Z,2021-04-08T13:00:00Z,PT60M,6.3,119,33.2,-8.5,271,156,78,349,366,436,5.2,33.8,0.0,975.4,285,6.0,59,0.18
2021-04-08T15:00:00Z,2021-04-08T14:00:00Z,PT60M,6.2,106,37.8,-7.4,178,105,34,212,213,301,5.5,37.2,0.0,975.7,284,5.9,68,0.18
2021-04-08T16:00:00Z,2021-04-08T15:00:00Z,PT60M,5.3,94,9.6,-5.6,79,357,75,154,156,395,6.0,45.3,0.0,976.2,288,5.7,78,0.18
2021-04-08T17:00:00Z,2021-04-08T16:00:00Z,PT60M,3.7,82,32.4,-4.2,19,11,1,21,19,25,6.5,56.5,0.0,977.0,292,4.9,88,0.18
2021-04-08T18:00:00Z,2021-04-08T17:00:00Z,PT60M,2.2,71,36.6,-3.8,0,0,0,0,0,0,6.8,64.6,0.0,978.1,290,3.7,97,0.18
2021-04-08T19:00:00Z,2021-04-08T18:00:00Z,PT60M,1.6,59,2.6,-3.3,0,0,0,0,0,0,6.9,70.2,0.0,979.0,288,3.3,106,0.18
2021-04-08T20:00:00Z,2021-04-08T19:00:00Z,PT60M,1.0,45,0.0,-2.7,0,0,0,0,0,0,6.9,76.1,0.0,979.6,285,3.2,114,0.18
2021-04-08T21:00:00Z,2021-04-08T20:00:00Z,PT60M,0.4,30,0.0,-2.4,0,0,0,0,0,0,6.9,81.5,0.0,980.1,283,3.2,120,0.18
2021-04-08T22:00:00Z,2021-04-08T21:00:00Z,PT60M,0.0,13,2.6,-2.3,0,0,0,0,0,0,6.9,84.5,0.0,980.7,282,3.3,123,0.18
2021-04-08T23:00:00Z,2021-04-08T22:00:00Z,PT60M,-0.3,-5,15.0,-2.4,0,0,0,0,0,0,6.8,85.8,0.0,981.2,285,3.4,124,0.18
2021-04-09T00:00:00Z,2021-04-08T23:00:00Z,PT60M,-0.5,-23,35.0,-2.5,0,0,0,0,0,0,6.7,86.8,0.0,981.7,288,3.4,121,0.17
2021-04-09T01:00:00Z,2021-04-09T00:00:00Z,PT60M,-0.8,-39,46.8,-2.5,0,0,0,0,0,0,6.6,88.0,0.0,982.1,291,3.3,116,0.17
2021-04-09T02:00:00Z,2021-04-09T01:00:00Z,PT60M,-1.0,-53,29.2,-2.5,0,0,0,0,0,0,6.5,88.9,0.0,982.5,291,3.2,109,0.17
2021-04-09T03:00:00Z,2021-04-09T02:00:00Z,PT60M,-1.1,-66,60.6,-2.6,0,0,0,0,0,0,6.5,89.6,0.0,982.9,290,3.1,101,0.17
2021-04-09T04:00:00Z,2021-04-09T03:00:00Z,PT60M,-1.1,-77,40.0,-2.6,3,0,0,3,2,3,6.3,89.6,0.0,983.4,292,2.9,92,0.17
2021-04-09T05:00:00Z,2021-04-09T04:00:00Z,PT60M,-0.1,-89,36.9,-2.4,58,40,8,67,65,97,6.1,84.7,0.0,984.0,295,3.2,82,0.17
2021-04-09T06:00:00Z,2021-04-09T05:00:00Z,PT60M,1.6,-100,9.6,-2.0,114,413,132,246,269,568,6.0,76.5,0.0,984.5,300,3.7,72,0.17
2021-04-09T07:00:00Z,2021-04-09T06:00:00Z,PT60M,3.3,-113,0.0,-1.8,94,770,355,449,541,873,6.0,69.2,0.0,984.9,302,3.7,63,0.17
2021-04-09T08:00:00Z,2021-04-09T07:00:00Z,PT60M,4.8,-127,28.0,-2.0,309,218,122,430,461,522,6.1,61.3,0.0,985.1,301,3.7,54,0.17
2021-04-09T09:00:00Z,2021-04-09T08:00:00Z,PT60M,6.1,-144,30.1,-2.6,376,185,126,502,541,534,6.1,53.9,0.0,985.0,297,3.6,47,0.17
2021-04-09T10:00:00Z,2021-04-09T09:00:00Z,PT60M,7.1,-164,43.1,-3.2,420,36,26,446,440,448,6.1,48.1,0.0,984.8,291,3.6,43,0.17
2021-04-09T11:00:00Z,2021-04-09T10:00:00Z,PT60M,7.8,174,34.9,-3.8,428,123,91,518,541,521,6.2,43.5,0.0,984.5,287,3.5,42,0.17
2021-04-09T12:00:00Z,2021-04-09T11:00:00Z,PT60M,8.3,152,26.9,-4.4,363,269,189,551,615,582,6.1,40.2,0.0,984.2,285,3.2,45,0.17
2021-04-09T13:00:00Z,2021-04-09T12:00:00Z,PT60M,8.6,134,16.4,-4.9,250,485,302,551,650,690,6.1,38.1,0.0,983.9,282,3.1,51,0.17
2021-04-09T14:00:00Z,2021-04-09T13:00:00Z,PT60M,8.8,118,4.8,-5.2,125,726,374,499,605,839,6.1,36.8,0.0,983.7,279,3.0,59,0.17
2021-04-09T15:00:00Z,2021-04-09T14:00:00Z,PT60M,8.6,105,2.2,-5.3,85,705,265,350,406,832,6.1,36.9,0.0,983.5,274,2.6,68,0.17
2021-04-09T16:00:00Z,2021-04-09T15:00:00Z,PT60M,7.9,93,0.0,-4.3,52,582,128,180,184,556,6.0,41.8,0.0,983.3,257,2.0,78,0.17
2021-04-09T17:00:00Z,2021-04-09T16:00:00Z,PT60M,6.3,82,22.3,-3.9,16,124,13,29,23,63,5.8,48.1,0.0,983.4,228,1.8,87,0.17
2021-04-09T18:00:00Z,2021-04-09T17:00:00Z,PT60M,4.9,71,38.6,-4.6,0,0,0,0,0,0,5.6,50.4,0.0,983.6,208,2.0,97,0.17
2021-04-09T19:00:00Z,2021-04-09T18:00:00Z,PT60M,4.2,58,0.4,-4.8,0,0,0,0,0,0,5.7,52.2,0.0,983.8,196,2.4,106,0.17
2021-04-09T20:00:00Z,2021-04-09T19:00:00Z,PT60M,3.6,45,0.0,-4.9,0,0,0,0,0,0,6.0,53.8,0.0,983.8,187,2.7,113,0.17
2021-04-09T21:00:00Z,2021-04-09T20:00:00Z,PT60M,3.2,29,0.0,-5.0,0,0,0,0,0,0,6.2,55.2,0.0,983.6,181,3.0,119,0.17
2021-04-09T22:00:00Z,2021-04-09T21:00:00Z,PT60M,2.8,13,0.0,-5.0,0,0,0,0,0,0,6.4,56.8,0.0,983.5,177,3.2,123,0.17
2021-04-09T23:00:00Z,2021-04-09T22:00:00Z,PT60M,2.4,-5,0.0,-4.9,0,0,0,0,0,0,6.5,58.8,0.0,983.4,174,3.3,123,0.17
2021-04-10T00:00:00Z,2021-04-09T23:00:00Z,PT60M,1.9,-23,17.5,-4.8,0,0,0,0,0,0,6.5,61.0,0.0,983.2,171,3.4,121,0.17
2021-04-10T01:00:00Z,2021-04-10T00:00:00Z,PT60M,1.6,-39,31.0,-4.8,0,0,0,0,0,0,6.4,62.7,0.0,982.9,169,3.4,116,0.17
2021-04-10T02:00:00Z,2021-04-10T01:00:00Z,PT60M,1.2,-53,0.0,-4.8,0,0,0,0,0,0,6.3,64.0,0.0,982.7,167,3.5,109,0.17
2021-04-10T03:00:00Z,2021-04-10T02:00:00Z,PT60M,0.9,-66,0.0,-4.9,0,0,0,0,0,0,6.4,65.3,0.0,982.6,165,3.5,101,0.17
2021-04-10T04:00:00Z,2021-04-10T03:00:00Z,PT60M,0.7,-77,2.3,-4.9,4,12,1,5,4,5,6.6,66.2,0.0,982.6,165,3.5,91,0.17
2021-04-10T05:00:00Z,2021-04-10T04:00:00Z,PT60M,1.6,-89,0.3,-4.5,42,417,67,110,99,320,6.8,63.6,0.0,982.8,167,3.7,82,0.17
2021-04-10T06:00:00Z,2021-04-10T05:00:00Z,PT60M,3.7,-100,0.0,-4.0,69,679,215,283,317,772,7.0,56.9,0.0,983.0,172,4.6,72,0.17
2021-04-10T07:00:00Z,2021-04-10T06:00:00Z,PT60M,5.8,-113,0.0,-3.6,83,804,374,457,550,890,7.3,50.9,0.0,983.0,176,5.7,62,0.17
2021-04-10T08:00:00Z,2021-04-10T07:00:00Z,PT60M,7.6,-127,0.0,-3.1,92,872,515,607,755,884,7.6,46.9,0.0,982.9,176,6.1,54,0.17
